"","Product_Name","Reviewer_Names","Review_Date","Individual_Ratings","Review_Title","Text_Reviews"
"11","HP 14"" Ultral Light",NA,NA,5,NA,NA
"12","HP 14"" Ultral Light",NA,NA,4,NA,NA
"13","HP 14"" Ultral Light",NA,NA,4,NA,NA
"14","HP 14"" Ultral Light",NA,NA,3,NA,NA
"15","HP 14"" Ultral Light",NA,NA,5,NA,NA
"16","HP 14"" Ultral Light",NA,NA,5,NA,NA
"17","HP 14"" Ultral Light",NA,NA,5,NA,NA
"18","HP 14"" Ultral Light",NA,NA,NA,NA,NA
"19","HP 14"" Ultral Light",NA,NA,NA,NA,NA
"20","HP 14"" Ultral Light",NA,NA,NA,NA,NA
"21","HP 14 Laptop Intel","","November 16, 2024",4,"Good for what I needed","Needed a computer for genealogy. Works good for the price. A little slow but nothing awful to deal with."
"22","HP 14 Laptop Intel","Amazon Customer","September 30, 2024",4,"Great little laptop","The media could not be loaded.
                
            
                
            
            
        
    
    
This seems to be a great little laptop for general web browsing, school work or even remote work. Good size screen, brightness is good. I had zero issues installing Google chrome, not sure why it was an issue for anyone else. When I first started it up it did take a little time to get going as it needed to install updates but once installed it seems to be fairly quick. Reading reviews its not great for gaming but that’s not an issue for me since I have no intention on using it for gaming. I’ll write a follow up in a few months but happy with this so far!"
"23","HP 14 Laptop Intel","Tom Robertson","November 25, 2024",4,"Does exactly what I would expect.","It's not an amazing laptop, but for $200 what are you expecting? Runs web great, has a long battery life."
"24","HP 14 Laptop Intel","Amanda Kulfan","November 19, 2024",4.1,"You get your moneys worth","It’s a computer for $100 give or take. You really can expect only so much out of it. It does the trick. Only issue to me its that it’s a pain in the butt do download google chrome on it, which, I wouldn’t care about using necessarily however apparently a lot of programs online only work with chrome. Not a dealbreaker though. It’s a little slow but she gets the job done. If you want a computer to blow you away with how great it is, spend some more money and get a better one. BUT if you need a nice little laptop to get the essentials done, this will do the trick. But if you’re going to get all nitpicky then invest some more cash in a different computer."
"25","HP 14 Laptop Intel","Chase Krause","December 6, 2024",4.5,"This was a great buy!","The laptop is a very attractive white color and is light as was described. It arrived on the exact date as was mentioned. The laptop is easy to use and very much portable. This is a very decent laptop for the price and brand. I would recommend buying it."
"26","HP 14 Laptop Intel","Alana","November 5, 2024",4.1,"Nice laptop","The keys are not backlit"
"27","HP 14 Laptop Intel","Jasney Mcfadzean","December 10, 2024",4,"Battery life","Battery life is absolutely terrible have to charge it multiple times a day. Closed the laptop last night at almost full battery went to bed woke up it's dead. Battery dies even when not using it. Debating whether to send it back."
"28","HP 14 Laptop Intel","Melanie Siedsma","November 16, 2024",5,"Nice but not a lot of memory","It works well but not a lot of memory so I had to connect to an external hard drive to keep from running out of space."
"29","HP 14 Laptop Intel","Battery life","August 27, 2024",5,NA,"Excelente producto"
"30","HP 14 Laptop Intel","Grace Vette","May 24, 2024",5,NA,"جميل جدا"
"31","HP 14 Laptop Intel","Sergio Vergara","February 14, 2024",5,NA,"Excelente producto"
"32","HP 14 Laptop Intel","منير عطوة","November 30, 2023",5,NA,"Compre este equipo por la marca HP, la verdad es económico pero no significa que por eso tenga fallas, el equipo se apago cuando se actualizo a Windows 11 y solo parpadeaban unas teclas y no tiene porqué hacer eso, a los tres días de la compraLo regrese ya que me arriesgo a qué no llegue ni a los tres meses y no quiero que se vensa la garantíaAhora en adelante me dara desconfianza comprar en Amazon ya que no aparecen los malos comentarios de este equipo le tuve que buscar mucho para que aparecieranY vi que son demasiadas quejas.En cuanto a HP no se si vuelvo a comprar siempre había comprado esta marca, es la primera vez que me pasa esto."
"33","HP 14 Laptop Intel","Eduardo Chavez","December 13, 2023",5,NA,"The media could not be loaded.
                
            
                
            
        
    
    
Está linda la compu pero no tiene Chrome. Y no tiene para conexión de cable para conectarla en modem solo wifi. Y no tiene todas las aplicaciones necesarias"
"34","HP 14 Laptop Intel","Karla Alejandra Castillo",NA,4,NA,NA
"35","HP 14 Laptop Intel","Alejandra Vega maya",NA,5,NA,NA
"36","HP 14 Laptop Intel",NA,NA,5,NA,NA
"37","HP 14 Laptop Intel",NA,NA,3,NA,NA
"38","HP 14 Laptop Intel",NA,NA,4,NA,NA
"39","HP 14 Laptop Intel",NA,NA,5,NA,NA
"40","HP 14 Laptop Intel",NA,NA,5,NA,NA
"41","ASUS E410 Intel Celeron","","October 30, 2022",4,"GOOD BUY, esp for battery life","[REVISED Apr 6 '24 for storage issues - see end.]I bought two of these. The oldest is 18 months old and still going strong (although the screen isn't as bright as the second one, which I never use except to update it). My first one was just $150USD and now the same model has gone up by $40USD. It's still a great buy.You can also find a nifty review on YouTube by the user First Look.***PROS:1. Excellent battery life. It really does last for 8+ hours provided you're not doing anything intensive like accessing a high-capacity USB HDD. Keep in mind that a bigger screen, a bigger built-in HD will drain your battery faster.2. Weighs 2.8 pounds (under 1.5KG).3. Still a great bargain at the current price (I bought two for $140 ea. over a year ago).4. The 14"" LED screen works well for most purposes. I've noticed that my oldest one (18 months old) is losing brightness. But for the price, I'm not worried since I only anticipate 2-3 years' use out of it.5. Built tough like a tank - compare to Dell.6. Comes with Windows 10. The update to 11 is free. You'll lose some built-in HD space, but it's worth it.7. Built-in webcam and mic. I've used them for Skype and WhatsApp - not great quality but if you're traveling they'll do fine for those or Zoom.***CONS:1. Only 2 built-in USB ports. You'll need a USB hub. Note that a typical (unpowered) USB hub will not take a large-capacity USB drive. So if you want to run two of them, a powered USB hub helps, e.g.: https://www.amazon.com/gp/product/B0BZ46YVRK/ [NOTE: I actually daisy that with a standard USB hub and plug the former's power connector into it. It doesn't short on me.]2. The built-in keyboard and mouse pad are minimally useful. For traveling, consider a small external pointing device and a roll-up keyboard. (Which is yet another reason to have a USB hub.)3. Very little useful space on the built-in solid state hard disk (about 38GB available for apps and data). A USB HD will fix that problem; for traveling use large-capacity memory sticks. IMPORTANT: you have to turn off Windows' restore points otherwise your on-board space will deteriorate quickly. Be sure you back it up when you get it (you'll need a USB CD drive or a bootable memory stick). I keep very few ""data"" files on it. [Keep the ESC key pressed for boot options.]4. Not terribly fast, the processors are rated at 1.1GB. Supposedly it can be overclocked but I've never tried. It's a nice addition to a desktop, but most certainly NOT a replacement.5. You need to know your way around Windows for the best results. For ex., I had to create my own batch file to run MSPaint. (It's designed to prefer MS Office 365 which I refuse to deal with. Consider Apache Open Office - it's free.) Even tho' the processor is 64bits, I've been pleasantly surprised by how many 32bit applications seem to run on it.6. The built-in speaker sound quality is **dreadful**, but one can't complain given the size and weight. For traveling consider bluetooth headphones/speakers or USB speakers.7. Keyboard keys aren't backlit, but then the keyboard isn't very useful as I noted. When I'm in bed w/ wife, I just use an external backlit keyboard (lots of choices here - I like: https://www.amazon.com/dp/B0BRMCPPZ5/ ... that said, if you're on a plane and the lights are off, you're probably just going to have to live with your cell instead ... there's just not enough space on a tray table. For my money, it's not worth paying more for a built-in backlit keyboard.8. Will not hibernate (see below).***HD SPACE NOTES (built-in HD):1. I get the best results from setting PAGEFILE.SYS to a min of 2000 and a max of 3000 (roughly 2G & 3G respec.). Go toAdvanced System Settings | Performance | Advanced (virtual mem) ... you have to restart afterwards.2. I can't get this to hibernate (an annoyance when traveling). However HIBERFIL.SYS still exists. I got an extra 1.5GB by disabling hiberneration with this command (run from the command prompt as an administrator or power shell):powercfg.exe /hibernate off"
"42","ASUS E410 Intel Celeron","Amazon Customer","December 8, 2024",4,"Good with Linux","I got this for running Lubuntu, it worked great on first try, Wi-Fi is recognized etc. There is a spare m2 slot which i used to plug in a 512gb card for installing Linux, which leaves windows intact. I'll update the review if I encounter issues. After initial couple of hours it looks perfectly workable for Internet browsing, banking, Google docs, LibreOffice etc. I am sure Windows would be slow with 4gb memory, but i don't plan to find out. Battery life was not a criteria for me, and i have not checked it yet."
"43","ASUS E410 Intel Celeron","R.S.","September 24, 2024",3.6,"It’s worth it","The media could not be loaded.
                
            
                
            
            
        
    
    
I love this laptop even though it does lack in speed and doesn’t have that much storage. I had to get rid of Lenovo Thinkpad which was extremely fast so I feel like every electronic I touch has to have that same standard. Even though it’s not as fast, I still love how lightweight it is and it does get the job done. For the price I paid for it, I definitely would recommend it."
"44","ASUS E410 Intel Celeron","SA","December 8, 2024",4,"Poor","It is slow. Has very poor user friendly items.  Never again"
"45","ASUS E410 Intel Celeron","Amber","August 26, 2024",4.2,"Best budget laptop","Over the years Chromebooks have dominated the low cost laptop market. This offering from ASUS provides those that need or prefer a Windows OS an option for that at an incredibly attractive price. While the components are quite low end, you can't ignore the fact that it is an incredible value for the price point. While you won't be doing much intense computing or gaming on this device, it does make for a terrific starter laptop for children. It could also be a good option for those that just want to check email, web browse, and do basic computing on a very lightweight and portable device.Pros: - The bargain basement price. - Decent audio. - Very lightweight and sized perfectly for portability. - A trackpad that doubles as a NUM pad. Very cool idea. - A full HD screen.Cons: Storage is limited but you can use external storage if needed."
"46","ASUS E410 Intel Celeron","joseph willis","November 10, 2024",4,"Good for the price, slow, no sd card slot","We needed an inexpensive computer for our son when his chrome book tanked. I saw that people said there wasn’t much memory, but I didn’t notice there isn’t a spot for an sd card."
"47","ASUS E410 Intel Celeron","Kimi","August 29, 2024",4,"Well Put Together","The designe of the laptop gives it a sleek look that belies its entry level price point. The thin prodile and dark finish makes for an appealing looking laptop. Once you get your hands on it you can feel that the entire chassis is made out of lihgtweight material. The performance matches what i would expect out of an entry level machine device. There isn't going to be a lot of extra bandwidth for heavy multitasking, but things like light web browsing and word documents are well within the capability of this device."
"48","ASUS E410 Intel Celeron","Angi H","December 4, 2024",5,"Computer","Works great just what I needed"
"49","ASUS E410 Intel Celeron","natalie smith","December 1, 2023",4,NA,"Cumple con todo lo publicado"
"50","ASUS E410 Intel Celeron","Vargaez","November 7, 2022",5,NA,"La laptop le puse un SSD DE 512 MVE fácilmente y ahora funciona mejor"
"51","ASUS E410 Intel Celeron","Alejandro PANDA","October 12, 2022",5,NA,"Esta muy bien me llego en muy buenas condiciones"
"52","ASUS E410 Intel Celeron","Marisol Tavera",NA,4,NA,NA
"53","ASUS E410 Intel Celeron",NA,NA,1,NA,NA
"54","ASUS E410 Intel Celeron",NA,NA,5,NA,NA
"55","ASUS E410 Intel Celeron",NA,NA,5,NA,NA
"56","ASUS E410 Intel Celeron",NA,NA,3,NA,NA
"57","ASUS E410 Intel Celeron",NA,NA,5,NA,NA
"58","ASUS E410 Intel Celeron",NA,NA,5,NA,NA
"59","ASUS E410 Intel Celeron",NA,NA,5,NA,NA
"60","ASUS E410 Intel Celeron",NA,NA,5,NA,NA
"61","HP Stream 14"" HD","","November 18, 2024",4.3,"cheap and works great","list of reasons why this deserves 5 stars.1. looks cool.  it looks like carbon fiber.2. it's really fast.  don't know if it's because of the 16 gigs of ram or the 4 core processor but  it's really quick.3. the price.  this cost a little more than a notebook and you get a lot for it.4. all the connections i needed. .  hdmi for a second monitor ,  high speed 3.0 usb's to run my interface and a 3.0 usb-c.5. the hotface usb hard disc and power hub are really handy.  thanks for the great deal"
"62","HP Stream 14"" HD","Amazon Customer","December 7, 2024",4.3,"Outstanding laptop for a great price.","Excellent deal. Easy start up sequencing and optimization procedures. Decent processing speed. Keyboard feels and responds well. Resolution of display is excellent. Impressive deal with 365 free for a year. Great Deal!"
"63","HP Stream 14"" HD","rick ellen mcintyre","December 5, 2024",4.2,"Cant play roblox, cheap but powerful pc","I recently purchased this HP Stream 14"" HD BrightView Laptop. I was disappointed with its performance. I think it's better to spend a little more money and get a better computer. You cant even play simple games like roblox, the material feels cheap and looks cheap. The resolution is bad, but for just work it's pretty powerful. Just make sure to turn off S mode. I wouldn't buy this if I were you. Unless its strictly for work. I also suggest getting a refurbished Mac air 2013 , old but runs better and looks better than this."
"64","HP Stream 14"" HD","Kenneth Stuart","May 25, 2024",4.1,"Reset PC, Switch out of S Mode, Do Not Install McAfee","Windows S Mode and McAfee are glitchy performance killers and restrictive applications.  Switching out of Win 11 S mode should be a straight forward process but it just does not work as it should, along with McAfee installed, whether you want it or not.  McAfee acts like a worm virus, intrusively imbedding itself deep into system architecture instead of being a gate keeper like other anti-virus apps.  Windows S Mode dose not allow you to install and run any app that is not Microsoft verified and found on the Microsoft Store.  In S Mode, you cannot install and run any browser other than MS Edge or Bing.  There is an app within the MS Store to switch out of S mode but it will not work because, I suspect, of the bloated software that launches when you first turn on and set up this laptop.  Switching out of S Mode is permanent.  All the advise and direction I found to get this switch to work had failed.  Lots of frustrated people out there with the same issue.  I finally got MS Support on the phone and they told me this is a very common problem with this product and the only way to resolve it was to reset the PC.  A total reset, wiping the OS and all files you may have added.  No big deal as this is a new PC and I did not transfer anything from my old PC.  After the PC was reset, I was able to switch out of S mode so that I now have Win 11 Home instead of Win 11S Home.  At the same time, a McAfee install popup was automatically prompted so I could select Do Not Install.  This was all a bit of a pain but other than that, this laptop is not so bad.  The display colors are not as vibrant as I hoped but with a resolution of only 1365 x 768, I should have expected that.  However, the graphics display very well on a connected higher resolution monitor and it handles steaming video from Amazon Prime Video beautifully.  I hope this information can help someone avoid the frustration of dealing with what was intentionally sold as a very restrictive operating environment.  Getting rid of S Mode and McAfee gives you back unrestricted use of your laptop.One more annoying detail is that, by default, this operating environment is set to save everything to the MS cloud. The default storage of Document, Downloads, Pictures, etcetera, are all MS cloud folders which is where every file is stored unless you go through a few more clicks to store the files on your local laptop drive.  By default, initially you cannot even boot up this laptop without entering your MS PIN to log onto your laptop, and thereby logging into your MS account at the same time.  I found this a bit presumptuous that MS thought this was a good idea.  Perhaps good for their own marketing efforts though, as some bot scans your files for things you do in order to tailor marketing ad pushes to you personally, but I digress.  If you do not want Big Brother holding on to all your personal, professional, private, or other data, then you need to go in to system settings and turn off the MS log in PIN.  Doing so allows you to boot up your laptop to your local drive account only.  You can always log in and log out of your MS account if and when you choose at any time.  Of course, you can even turn off your own laptop log in password so it just simply turns on. without a password.  Your choice, as it should be."
"65","HP Stream 14"" HD","Nice","October 30, 2024",4.1,"HP Stream - Laptop BrightView HD de 14 pulgadas","It’s lightweight and portable, which is great for taking it on the go. The battery life is impressive, lasting all day on a single charge, so I can work or relax without worrying about finding an outlet. I also appreciate the smooth performance for basic tasks, thanks to its efficient processing power."
"66","HP Stream 14"" HD","MelloPi","October 4, 2024",4.2,"Lags when typing","It was decent enough when I first used it, but I’ve only had it a few months and it’s extremely slow. I consistently have to stop typing to wait for it to catch up and the internet will spin for long periods of time. Waste of money."
"67","HP Stream 14"" HD","Daniela","November 17, 2024",4.2,"Perfect Laptop for streaming and working","The media could not be loaded.
                
            
                
            
            
        
    
    
My new HP Streaming Laptop has completely redefined my working experience. Its lightweight and portable, making it easy to take with me wherever I go. If you are looking for a reliable, stylish, and high-performance laptop, look no further. This HP beauty is a gamer-changer."
"68","HP Stream 14"" HD","Rhaja Beck","October 30, 2024",4.3,"Overall a good value.","Works well.  No problems, easy tie in to the home network."
"69","HP Stream 14"" HD","Charmaine Palmer","September 5, 2024",4.3,NA,"Está súper bien trae window y antivirus solo que se llena muy rápido la memoria el color es súper bonito no tan brilloso"
"70","HP Stream 14"" HD","Delt","February 8, 2021",5,NA,"good quality fast and holds a good charge bought this as a gift to my self and it is exactly as described good value for the price and fast and easy shipping"
"71","HP Stream 14"" HD","Frida Beatriz Morales Amador","March 11, 2022",4,NA,"I'm very happy with this purchase, this PC is as practical as beautiful and I really enjoy using it Thank you very much  :)"
"72","HP Stream 14"" HD","Heidi Leadley","June 10, 2023",5,NA,"I bought two of these laptops back in 2021 and one of them just stopped working a couple of months ago out of nowhere and I wasn’t even using it. There is an error message ever since I opened it that says “Boot Device Not Found. Please install an operating system on your hard disk”. The laptop was already slow to begin with which is why I barely used it. If I had known I never would have purchased them. What a waste of money."
"73","HP Stream 14"" HD","Gael Kone","June 18, 2023",5,NA,"I love the dusty rose/ pink colour for the laptop, and overall I am very happy with my purchase especially since I got such a great price, and it came with one year Microsoft 365 to test out!My only negative feedback is that I do find it slow and lags a bit, but it’s not an expensive laptop and the processor is slower, so it’s to be expected. Still in hindsight I wish I’d spent a bit more money and purchased a faster product."
"74","HP Stream 14"" HD","Maureen",NA,5,NA,NA
"75","HP Stream 14"" HD","Greenteabookme",NA,4,NA,NA
"76","HP Stream 14"" HD",NA,NA,4,NA,NA
"77","HP Stream 14"" HD",NA,NA,5,NA,NA
"78","HP Stream 14"" HD",NA,NA,1,NA,NA
"79","HP Stream 14"" HD",NA,NA,5,NA,NA
"80","HP Stream 14"" HD",NA,NA,5,NA,NA
"81","Dell Inspiron Touchscreen Laptop","","October 5, 2024",4.1,"high speed","It works well."
"82","Dell Inspiron Touchscreen Laptop","Amazon Customer","June 21, 2024",4,"Does the Job","Nice labtop for what it is. My Acer is like 15 years old and I needed a new computer for Nursing school. Storage and speed wide, this does the job.Only had it since 6/15/24, and had to buy a cooling stand (6/19/24) already because it gets hot. Also, the battery dies fast. Unplugged at 100% and 3 hours into school work it said low battery 19%. Will have to carry the cooling stand and charger with me on school nights.Another odd quirk, I've have to reset the time almost everytime I sign in. It's either an hour ahead or an hour behind. It's on the correct time zone (EST) and I've played with the daylight saving toggle and manually reset the time to correct the time, but once it's closed and turned back on, it's a different time.Should be good enough to get me through the next 2 years of nursing school, though."
"83","Dell Inspiron Touchscreen Laptop","John","September 28, 2024",4.1,"Works great and good price","Works great. Am happy with it."
"84","Dell Inspiron Touchscreen Laptop","Jessica","August 26, 2024",4.1,"Excellent PC. Very fast boot.","The ONLY issue I had was the packaging. The factory box was intact and appeared to protect the unit well, however the outer box was much larger and flimsy. There was no packing in the outer box which allowed the factory box to move freely in the larger box. Also, the outer box had no handling instructions (like FRAGILE)."
"85","Dell Inspiron Touchscreen Laptop","Hannah Wallace","November 22, 2024",4,"Keyboard is a nightmare!","Before I purchased this I read reviews that said the keyboard was really hard to adjust to. I thought, ""How bad can it be?"" Let me tell you, BAD!!! Not only does the numeric pad shift the entire keyboard too far to the left of center, but the pad buttons for scrolling and maneuvering around stick, so you try to do a spreadsheet or document and it's suddenly highlighting and shifting things you arent moving, and you cannot easily use the up/down buttons to locate your place because it gets stuck on the function the pad is stuck on. It is the most frustrating laptop I have ever had.In addition, the framework feels so cheap and several other keys are much smaller than a standard keyboard to make room for the numeric pad. I thought I'd get used to it. I thought it would be fine. Do yourself a favor and do not buy this laptop. It slows me down so much because I cannot get used to the positioning of the entire keyboard, or the smaller keys that are difficult to use or not in the same position of every other keyboard. The worst! It is such a Dell disappointment and now I am stuck with it for a while."
"86","Dell Inspiron Touchscreen Laptop","Reggie","November 23, 2024",4.2,"It's a Dell","It works.  All programs and internet work great.  Camera for virtual meetings is nice and clear.  Pretty lightweight.  Battery life seems a little lacking.  I haven't used a complete cycle but the indicator says 3 hrs remaining when I unplug it."
"87","Dell Inspiron Touchscreen Laptop","Debbie M.","December 8, 2024",4.1,"Product review","Very pleased with the product.  Exactly as advertised."
"88","Dell Inspiron Touchscreen Laptop","Johnson","August 9, 2024",4.1,"Great laptop","I purchased this to replace a 10 year old laptop. Very nice. It was easy to set up and start using. It is for home use. Very pleased with this laptop."
"89","Dell Inspiron Touchscreen Laptop","James VanScyoc",NA,5,NA,NA
"90","Dell Inspiron Touchscreen Laptop","BWP",NA,4,NA,NA
"91","Dell Inspiron Touchscreen Laptop",NA,NA,5,NA,NA
"92","Dell Inspiron Touchscreen Laptop",NA,NA,4,NA,NA
"93","Dell Inspiron Touchscreen Laptop",NA,NA,4,NA,NA
"94","Dell Inspiron Touchscreen Laptop",NA,NA,5,NA,NA
"95","Dell Inspiron Touchscreen Laptop",NA,NA,5,NA,NA
"96","Dell Inspiron Touchscreen Laptop",NA,NA,1,NA,NA
"97","Dell Inspiron Touchscreen Laptop",NA,NA,4,NA,NA
"98","Dell Inspiron Touchscreen Laptop",NA,NA,5,NA,NA
"99","Dell Inspiron Touchscreen Laptop",NA,NA,5,NA,NA
"100","Dell Inspiron Touchscreen Laptop",NA,NA,NA,NA,NA
"101","16.0-inch Laptop 16GB DDR4",NA,NA,3.5,NA,NA
"102","16.0-inch Laptop 16GB DDR4",NA,NA,3.5,NA,NA
"103","16.0-inch Laptop 16GB DDR4",NA,NA,3.5,NA,NA
"104","16.0-inch Laptop 16GB DDR4",NA,NA,5,NA,NA
"105","16.0-inch Laptop 16GB DDR4",NA,NA,NA,NA,NA
"106","16.0-inch Laptop 16GB DDR4",NA,NA,NA,NA,NA
"107","16.0-inch Laptop 16GB DDR4",NA,NA,NA,NA,NA
"108","16.0-inch Laptop 16GB DDR4",NA,NA,NA,NA,NA
"109","16.0-inch Laptop 16GB DDR4",NA,NA,NA,NA,NA
"110","16.0-inch Laptop 16GB DDR4",NA,NA,NA,NA,NA
"111","16.0-inch Laptop 16GB DDR4",NA,NA,NA,NA,NA
"112","16.0-inch Laptop 16GB DDR4",NA,NA,NA,NA,NA
"113","16.0-inch Laptop 16GB DDR4",NA,NA,NA,NA,NA
"114","16.0-inch Laptop 16GB DDR4",NA,NA,NA,NA,NA
"115","16.0-inch Laptop 16GB DDR4",NA,NA,NA,NA,NA
"116","16.0-inch Laptop 16GB DDR4",NA,NA,NA,NA,NA
"117","16.0-inch Laptop 16GB DDR4",NA,NA,NA,NA,NA
"118","16.0-inch Laptop 16GB DDR4",NA,NA,NA,NA,NA
"119","16.0-inch Laptop 16GB DDR4",NA,NA,NA,NA,NA
"120","16.0-inch Laptop 16GB DDR4",NA,NA,NA,NA,NA
"121","HP Flagship 14"" HD","Sherri","August 22, 2024",4.3,"Great laptop","For the price this was an exceptional buy.  I’m a senior and won’t need this laptop for school or work so it’s perfect for my needs.  Absolutely glad I bought it."
"122","HP Flagship 14"" HD","Ken","November 29, 2024",4.3,"Satisfied with the service","Great value for your money. It was the first time I had an item purchased on Amazon shipped directly to Trinidad.  I was very satisfied with the service"
"123","HP Flagship 14"" HD","Say","July 16, 2024",4.5,"Great laptop for a great price","Such a good price for such a high quality laptop. It’s lightweight so it’s perfect for school! The speed is great as well. I just wish it had a backlight for the keyboard but other than that it’s great!"
"124","HP Flagship 14"" HD","Treshawn","October 23, 2024",4.4,"Ok purchase.","I purchased 2 laptops.  They work great except they do not have an ethernet port."
"125","HP Flagship 14"" HD","Lis","December 10, 2024",4.3,"upgrade","was not happy that you could not upgrade the laptop"
"126","HP Flagship 14"" HD",NA,"November 11, 2024",4.4,"Not in original packaging","I thought this was a new laptop.. I don’t understand how it didn’t come in its original box. Has a paper covering specs for a different laptop. I did not want a refurbished laptop.. the product description says nothing about it being refurbished."
"127","HP Flagship 14"" HD",NA,NA,4.3,NA,NA
"128","HP Flagship 14"" HD",NA,NA,4.3,NA,NA
"129","HP Flagship 14"" HD",NA,NA,5,NA,NA
"130","HP Flagship 14"" HD",NA,NA,5,NA,NA
"131","HP Flagship 14"" HD",NA,NA,4,NA,NA
"132","HP Flagship 14"" HD",NA,NA,5,NA,NA
