"","Product_Name","Reviewer_Names","Review_Date","Individual_Ratings","Review_Title","Text_Reviews"
"61","acer KB272 G0bi 27""","Andrew Furst","July 5, 2023",4.6,"Awesome for the price and my uses","These reviews are mixed together; I have the 27"" IPS 100hz version.  I use the HDMI (digital) port for connection, but it's nice that this monitor also has a VGA (analog) input option as VGA is a past standard for older computers.  To my eyes the brightness and colors are great right out of the box, and the picture is very clear.  I don't play fast-action video games, so I can't comment on how well it works for those.  But for text, spreadsheets, and normal web browsing (including YouTube) this works very well.Positives:IPS (for me) is preferable to VA type monitors.  It's a small difference but if you are picky, here's IPS.The border is very thin, thus you've got maximum usable screen space with almost no waste.The price was incredible at $120.  I see that it's now $160 and I think still a good value there.Great picture right out of the box.VESA wall (or arm) mountable.Choice of HDMI or VGA input.Looks good with the power on or off.Potential negatives (for some people):Provided base is very wide at the bottom, and possibly difficult to attach to monitor.  I tried briefly to attach the screen to the base, instructions say something about turning it to attach securely - I couldn't figure out how to attach it securely.  This didn't matter to me because I planned to use a ""monitor arm"" (I have one from MOUNTUP) and that works great on my computer desk which is about 1"" thick.  But if you want to use the included base, I'm not sure how to attach it securely, and I might ding it a star for that.The AC to DC power convertor (aka power supply) is inside the monitor, which gives it an elegant look vs. a separate power supply.  However, if the power supply dies, good luck replacing it.  At the price paid this is ok, and might even be preferable for some people.The power cord and connections to the computer (HDMI or VGA) attach upward from the bottom, rather than straight into the back.  Again this looks more elegant but I would prefer straight into the back, as that is easier to attach.  You might need to do some fumbling around before you get it all connected.The monitor is adjustable for brightness, colors, on/off etc. from the back of the unit on the right side.  These are easily reached by ""feel"" once you know where they are, and which is which.  One of the switches starts an on-screen ""menu"" that you can navigate.  I made it appear but haven't tried to adjust it.  This is probably how all monitors adjust now, but I preferred the old days when monitors had 5 or so physical switches on the front or bottom edge, so you could change brightness, color hue, etc.  Of course those monitors were also much more expensive than today's monitors, for a smaller picture that wasn't as good as today's.  Just saying that if you want to change the settings, it may take some fumbling to get the hang of it.It doesn't have the pixel density of more expensive monitors, but for my use I don't need it the higher density.  To me the picture and text looks really good from where I sit, which is about 2 feet away.Overall this is fantastic for my uses as a VESA-mounted non-gaming monitor, and incredible at the price I paid.  The only frustration I can imagine is if you use the included base/stand and can't figure out how to secure it to the screen (there must be a way, I would think, but I didn't try very hard since I was going to use an external ""arm"" mount anyway).  Or if you do fast-action gaming, maybe it's not as good as some, but I have no idea about that."
"62","acer KB272 G0bi 27""","HoaiBao","October 2, 2024",4.6,"Budget-Friendly, Great Performance","This Acer KB272 Ebi monitor is a fantastic value for the price. The 27-inch display offers sharp visuals and a wide viewing angle. The 100Hz refresh rate and 1ms response time make it perfect for gaming and fast-paced content. The design is sleek and modern, and the monitor is easy to set up. Highly recommend for anyone looking for an affordable and reliable monitor!"
"63","acer KB272 G0bi 27""","75NovaGuy","December 4, 2024",4.6,"Solid choice","For the price this seems like a great monitor. Can't really compare it to anything else as ive mostly ever used laptops but the picture quality seems great to me. Running 1920x1080 looks good. Price is good. Lightweight."
"64","acer KB272 G0bi 27""","Jessaca Deel","December 7, 2024",4.6,"Awesome monitor!","Love the crisp colors, bright display, easy to set up & is the perfect size! Only thing I don't like is how little it can adjust front to back. I would like it pointed down more but I'm sure it's for safety so it doesn't tilt too much. I plan on getting a monitor wall mount to make up for it but definitely love it & it came quickly!"
"65","acer KB272 G0bi 27""","North Andrew R-VI School","December 5, 2024",4.4,"Ordered 2 - one came damaged","Looks pretty good for a $100 monitor! However, one of my screens came with a black blemish in the corner, I assume will get larger over time. Initially, I tried going through Acer but they wanted me to send it in for repairs... It's brand new!I will just return it to Amazon now, but it's good enough value to order another one!"
"66","acer KB272 G0bi 27""","Carol A","October 4, 2024",4.2,"Excellent for design work","Needed a monitor so I could do some remote work without sacrificing screen-estate. This is perfect. Great size, excellent quality, and terrific price."
"67","acer KB272 G0bi 27""","Jared Moore","December 5, 2024",4.6,"Excellent!","Excellent color & sharpness & brightness. Great in every way!"
"68","acer KB272 G0bi 27""","Dianne","December 5, 2024",4.6,"great budget friendly for gaming","Bought 2, one for me and my son. i use it mainly for my second monitor but my son uses it for his main. great picture and good fps."
"69","acer KB272 G0bi 27""","Davidvfx","November 7, 2024",4.6,NA,"Using it as a 2nd monitor for WFH setup."
"70","acer KB272 G0bi 27""","Erick Palacios","July 14, 2024",5,NA,"Buscando.con paciencia encuentras buenas ofertas, este monitor es bueno, no es 4k  sino full HD y es más que suficiente, su tamaño de 27 pulgadas hace mucha diferencia con el standar de 23pulgadas así que si vale la pena."
"71","acer KB272 G0bi 27""","Miguel ángel","June 9, 2024",5,NA,"Nunca había jugado en un monitor, con este pase de TV a Monitor y súper bien la calidad, mi única queja sería que no tiene bocinas ni tampoco salida de audio, pero buscando otros modelos esta fue la mejor opción por calidad y precio. Esta chido lo volvería a comprar."
"72","acer KB272 G0bi 27""","Areidy P.","July 29, 2024",5,NA,"Buen monitor, por su precio esta muy bien."
"73","acer KB272 G0bi 27""",NA,"June 11, 2024",5,NA,"Este monitor me encantó, ya que quería la experiencia de jugar en uno. El precio valió completamente la pena ya que por el hot sale me salió en 1,400$; así que si lo pueden conseguir a ese precio se los recomiendo."
"74","acer KB272 G0bi 27""",NA,NA,5,NA,NA
"75","acer KB272 G0bi 27""",NA,NA,5,NA,NA
"76","acer KB272 G0bi 27""",NA,NA,5,NA,NA
"77","acer KB272 G0bi 27""",NA,NA,4,NA,NA
"78","acer KB272 G0bi 27""",NA,NA,4,NA,NA
"79","acer KB272 G0bi 27""",NA,NA,5,NA,NA
"80","acer KB272 G0bi 27""",NA,NA,5,NA,NA
"81","27 inch Gaming Monitor","","August 3, 2024",4.3,"Great product","Super cute monitor, the quality of the the picture is great at first the brightness is a little bit off color but give it time, absolutely worth it for the price, and is a perfect size for a small desk, great monitor if is the beginning of a gaming era for you!"
"82","27 inch Gaming Monitor","Amazon Customer","October 6, 2024",4.3,"Absolutely love it! 😇","I bought this last year (2023) around September and it’s still holding up! This absolute gem is one of favorite purchases. The screen is crystal clear, it runs smoothly and fast, no flickering or glitching whatsoever (I use DP instead of HDMI). I will say the speakers on it aren’t great… but that’s fine with me, I usually use my speaker anyway. The little cat ears were a (cute💖) bonus. One only fell off once and I stuck it back on there and it hasn’t moved since 🤷🏾‍♀️ It’s a little on the heavy side so be careful. If something were to happen to this one I’d probably buy another one since I love this one so much."
"83","27 inch Gaming Monitor","angie Plourde","May 13, 2024",4.3,"Amazing display quality","I really love this monitor. It really fits into my setup. Really love the pink and how it gives the option of ears or no ears. The display is very good as it is really clear. It is great for gaming. Had no complications with the setup what so ever. Was even able to mount it with no problems. Overall I rate it a 10 out of 10 and would 100% recommend it for the pink lovers."
"84","27 inch Gaming Monitor","KyShawna J.","February 13, 2024",4.5,"Beautiful monitor","At first, I was unsure about this product, I bought it because it's pink. When I turned it on, the colors looked wrong. I had to adjust a lot of settings, which made me worried about the product's quality. However, it turned out great, and there was no need to worry. If your laptop or other device doesn't show up in the monitor, try checking the drivers on your laptop first. It might not be the monitor's fault, but rather an issue with your other device."
"85","27 inch Gaming Monitor","Marie","November 1, 2024",4,"Great","Works great, looks as pictured"
"86","27 inch Gaming Monitor","Laisha Kathleen","October 6, 2024",3.8,"Beautiful monitor but junk!","It is a beautiful monitor and I absolutely loved it. Ordered it, opened it, got it all set up and it wouldn’t even come on. Contacted Amazon customer service, they put me in contact with the company. They said no problem sent it back to Amazon and we are sending you another one and the photos I have posted is what I received!!!! Ridiculous! Sent the first one back and still waiting for my refund to be completed! Don’t waste your time on or money buying this monitor!"
"87","27 inch Gaming Monitor","avaleejones","May 27, 2024",4.4,"Cute ASF!","Loving this pretty pink monitor, perfect for the look I was going for. Purely pink & perfect! <3"
"88","27 inch Gaming Monitor","Shawn Stone","September 8, 2024",4.3,"Great monitor, very cute","Overall, the monitor holds up fairly well compared to name brand monitors of the same price and class. I had no issues with pixels, clarity or color and setup was very easy. My daughter absolutely loves it!"
"89","27 inch Gaming Monitor","Jaila","November 25, 2024",4.3,NA,"Muita qualidade e muito bem acabado. Gostei demais."
"90","27 inch Gaming Monitor","Sammy","September 12, 2024",5,NA,"Great monitor big screen easy Assembly,  ears are silicone and stick on with tape that’s included.The power cord is very skinny and connects to a small power bar which is weird also the monitor doesn’t have ventilation vents.Will probably buy another eventually to have a double monitor set up, love it."
"91","27 inch Gaming Monitor","Josias Pereira","November 11, 2024",5,NA,"The PC monitor arrived on time with no signs of any damage on the package. Very easy to connect. Image quality for the price is good. I‘ve only been using it for a couple of months now and everything runs smooth. I definitely recommend."
"92","27 inch Gaming Monitor","MisaMisa846","July 5, 2024",5,NA,"Screen is pretty big and thin, the only flaw is that it has a pretty cheap paint job in few spots."
"93","27 inch Gaming Monitor","Stefanos Pessianis","May 15, 2024",5,NA,"La boite est arrivée endomagée mais grace au polystyrene l'ecran n'avais aucun degat. Tres bel ecran, facile a mettre en place et tres esthetique, il faut bien penser a selectionner la bonne source pour afficher l'image. j'aimais les oreilles mais je ne les mettrais finalement pas faute de place avec le deuxieme ecran. A voir comment ca tient sur le long terme maintenant"
"94","27 inch Gaming Monitor","Giulia",NA,5,NA,NA
"95","27 inch Gaming Monitor","Emma",NA,5,NA,NA
"96","27 inch Gaming Monitor",NA,NA,5,NA,NA
"97","27 inch Gaming Monitor",NA,NA,5,NA,NA
"98","27 inch Gaming Monitor",NA,NA,4,NA,NA
"99","27 inch Gaming Monitor",NA,NA,4,NA,NA
"100","27 inch Gaming Monitor",NA,NA,5,NA,NA
"101","KTC 32 Inch Curved","","November 15, 2024",4.4,"Great monitor","It's huge, with a vibrant picture. Great quality. I love it"
"102","KTC 32 Inch Curved","Amazon Customer","November 29, 2024",4.4,"Great monitor","This has been a fantastic monitor so far. The color is really good right out of the box.  I’m not using the stand, but I checked it out and liked it a lot. It has a ring of colored led lights on the back that create a cool effect. Resolution is awesome and response time is fast. I thought the curve was excessive, but upon using it, I find I like it. Overall, I’m very happy with it."
"103","KTC 32 Inch Curved","Denise k.","November 21, 2024",4.4,"Great Gaming Value !","Very happy with this for the price. I was hesitant to get a 1080P because  I have a card which supports a higher resolution. But the savings of $80 or more was worth it here. The Image is better than I thought it would be. The Speed at 144hz great for gaming and the FPS are up in the 150 to 240 range. So good value !"
"104","KTC 32 Inch Curved","Metalcase","November 28, 2024",4.5,"Amazing Monitor","I did a lot of research on budge Ultrawide monitors  before buying this Monitor, actually based on reviews purchased a couple prior including the last purchase which was the Sansui 34"" Ultrawide monitor which was total crap.  Picture quality was just to bad to ignore and still trying to understand the decent reviews it got.What led me to this one was a couple of reviews and upon research found that KTC actually made OEM panels for Samsung.  So with that thought and the specs I thought why not give it a try.  I was totally blown away after a few tweaks the picture quality is amazing.  I basically use for gaming but with the quality i'm sure it can handle some editing.I'm not a monitor guru but do understand marketing.  I can assure you this monitor is worth well more than listed price and that where marketing comes in.  Drop the price for Black Friday, Sale 1000's at this price and Bam then comes awesome reviews and once the reviews start happening you're going to see a huge price Hike.So my advise is to get this Baby while you can before this happens I assure you that this monitor could easily sale for $600 once reviews start hitting!"
"105","KTC 32 Inch Curved","Gary Graefen","November 14, 2024",4.4,"COMPLETE CRAP!!!!","Lasted less than 2 months. The power knob/button which controls everything.... just stopped working.Opted into their extended warranty. Attempted to contact their support but there is no such thing. Tried contacting Amazon to help with the issue and still have not received any help. Just wasted $300+ on a monitor that lasted less and 2 months.Monitor is complete crap. Head edge light bleeding from the beginning but that wasn't much of an issue for my purposes. But the navigation and certain ""flickering"" when using 1 of the hdmi/display ports was very annoying.Will update the review if anything gets resolved"
"106","KTC 32 Inch Curved","Christopher Parks","December 3, 2024",4.5,"Monitor Looks Great","Can’t really advise on the quality as it’s a gift for my grandson so obviously haven’t used it. But looks decent & got a good sale price on the size he put on his “list”. Arrived without any damage & in about 4 days which is fast for area I live in."
"107","KTC 32 Inch Curved","Anon","August 28, 2024",3.9,"Pleased with quality.","I was presently surprised with the quality for the price.  I replaced a dated 24' flat screen and the image quality is night and day.  Modern games now have the vivid color that I wanted.  The refresh rate is awesome for the price.  If you want an affordable option this is it."
"108","KTC 32 Inch Curved","Deborah A. Cole-Hall","December 2, 2024",4.5,"I'm happy with this","You will need to color calibrate at the very least once hooked up.  first time I bought a monitor that included an HDMI cable, thanks.  I love the stand, besides that it takes up a lot of room on my desk, you can get the perfect height and angle.  I had a flat 27 inch monitor before and playing games is awesome on this.  I also use tradingview for trading/investing and it's just beautiful and fun to blast a chart full screen while being less cumbersome."
"109","KTC 32 Inch Curved","Kindle Customer",NA,3,NA,NA
"110","KTC 32 Inch Curved",NA,NA,4.4,NA,NA
"111","KTC 32 Inch Curved",NA,NA,4.4,NA,NA
"112","KTC 32 Inch Curved",NA,NA,4.4,NA,NA
"113","KTC 32 Inch Curved",NA,NA,4.3,NA,NA
"114","KTC 32 Inch Curved",NA,NA,4.3,NA,NA
"115","KTC 32 Inch Curved",NA,NA,4.3,NA,NA
"116","KTC 32 Inch Curved",NA,NA,4.4,NA,NA
"117","KTC 32 Inch Curved",NA,NA,5,NA,NA
"118","KTC 32 Inch Curved",NA,NA,5,NA,NA
"119","KTC 32 Inch Curved",NA,NA,5,NA,NA
"120","KTC 32 Inch Curved",NA,NA,5,NA,NA
